"ui","rootSource","uri","name"
"C0051298","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0051298","alpha-1,6-mannosylglycoprotein beta 1,6-N-acetylglucosaminyltransferase"
"C0228706","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0228706","Structure of sensory root of trigeminal nerve"
"C1295392","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1295392","Mannosyl-glycoprotein beta-1,4-N-acetylglucosaminyl-transferase"
"C1330770","MMSL","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1330770","Inlet N/V"
"C1417138","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1417138","MGAT5 gene"
"C1744594","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1744594","Structure of motor root of trigeminal nerve"
"C1868869","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1868869","N-telopeptide serum"
"C2244438","GO","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2244438","N-acetylglucosaminyltransferase V activity"
"C4077574","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4077574","Mgat5 protein, human"
"C0131132","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0131132","N-glycosyl-oligosaccharide-glycoprotein N-acetylglucosaminyltransferase V"
"C0298223","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0298223","bis(N-ethoxy-N-ethyldithiocarbamato)nitridotechnetium(V)"
"C0671245","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0671245","nitridobis(N-ethoxy-N-ethyldithiocarbamate)rhenium(V)"
"C0119232","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0119232","Glc-N-Ac-transferase V"
"C0758375","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0758375","6-n-octyl-indolactam V"
"C2708566","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2708566","V Ab:Titr:Pt:Ser/Plas:Qn"
"C4548606","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4548606","cyclic-Arg-Gly-Asp-D-Phe(N-methyl)Val"
"C0152177","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0152177","Trigeminal Nerve Disorder"
"C0175418","NEU","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0175418","interpolar part of the spinal trigeminal nucleus"
"C0315364","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0315364","Salmonella Kimuenza"
"C0315365","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0315365","Salmonella Brandenburg"
"C0315485","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0315485","Salmonella Bonn"
"C0315486","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0315486","Salmonella Potsdam"
"C0315606","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0315606","Salmonella Edmonton"
"C0315751","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0315751","Salmonella Goettingen"
NA,NA,NA,NA
"C0206695","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0206695","Carcinoma, Neuroendocrine"
"C0520459","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0520459","Necrotizing Enterocolitis"
"C2129066","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2129066","Military service status ID data NEC"
"C2986788","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2986788","Noise Equivalent Count Rate"
"C4082937","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4082937","Necrotizing enterocolitis in fetus OR newborn"
"C0002946","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0002946","Aneurysm NEC"
"C0003890","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0003890","Arthropathies NEC"
"C0009782","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0009782","Connective Tissue Diseases"
"C0013472","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0013472","Eating disorders NEC in MDR"
"C0014041","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0014041","Encephalitis NEC"
"C0014120","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0014120","Endocarditis NEC in MDR"
"C0014281","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0014281","029 ENGINEERS NEC in SNMI98"
"C0021502","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0021502","Injuries NEC"
"C0026997","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0026997","Leukaemias myeloid NEC in MDR"
"C0027704","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0027704","Nephritis NEC in MDR10"
"C0031211","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0031211","Personality disorders NEC"
"C0036342","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0036342","Schizophrenia NEC"
"C0083957","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0083957","Proprotein Convertase 2"
"C0135615","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0135615","Proprotein Convertase 1"
"C0162034","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0162034","Congenital disorders NEC"
"C0162044","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0162044","Thyroid disorders NEC"
"C0162100","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0162100","Hypervitaminoses NEC"
"C0334978","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0334978","129 JURISTS NEC in SNMI98"
"C0335015","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0335015","139 TEACHERS NEC in SNMI98"
"C0335144","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0335144","219 MANAGERS NEC in SNMI98"
NA,NA,NA,NA
"C0042963","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0042963","Vomiting"
"C0042965","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0042965","Vomitus"
"C1060009","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1060009","Emesis (Eukaryote)"
"C2825053","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2825053","Emesis [PE]"
"C5239679","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5239679","Emesis <subgenus>"
"C0018926","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0018926","Hematemesis"
"C0152165","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0152165","Persistent vomiting"
"C0179197","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0179197","Emesis bag"
"C0179228","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0179228","Emesis basin"
"C0221151","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0221151","Projectile vomiting"
"C0232599","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0232599","Vomiting bile"
"C0269661","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0269661","Vomiting of pregnancy"
"C0270529","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0270529","Erotic vomiting"
"C0455040","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0455040","Induction of emesis"
"C0520905","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0520905","Vomiting, Postoperative"
"C1141960","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1141960","Therapeutic emesis"
"C1168325","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1168325","Postprandial emesis"
"C1372039","MED-RT","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1372039","Emesis Suppression"
"C1633521","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1633521","Emesis mandana"
"C1821228","NOC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1821228","Blood in emesis"
"C2817496","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2817496","Emesis sp. ocyporeDHJ01"
"C2817497","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2817497","Emesis sp. ocyporeDHJ02"
"C2817590","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2817590","Emesis brimo"
"C2817591","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2817591","Emesis cypria"
"C2817592","NCBI","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2817592","Curvie emesia"
NA,NA,NA,NA
"C0203911","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0203911","Measurement of girth"
"C0444957","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0444957","Girth of footwear"
"C0232501","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0232501","Abdominal girth measurement"
"C0277946","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0277946","Increased leg circumference"
"C0426011","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0426011","Girth of pregnant abdomen"
"C0512897","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0512897","Measure and record abdominal girth"
"C0547755","PCDS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0547755","Measure or monitor abdominal girth."
"C0547797","PCDS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0547797","Assess abdominal girth."
"C0740525","CCPSS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0740525","ABDOMEN GIRTH DECREASED"
"C0740526","CCPSS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0740526","ABDOMEN GIRTH INCREASED"
"C0749806","CCPSS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0749806","UPPER EXTREMITY GIRTH INCREASED"
"C1737247","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1737247","Increased abdominal girth"
"C2922844","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2922844","rnax monitor abdominal girth"
"C2957764","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2957764","rnax measure abdominal girth"
"C4324278","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4324278","Limb girth increased"
"C4324282","MDR","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4324282","Limb girth decreased"
"C4709960","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4709960","Measure abdominal girth, as appropriate"
"C4713702","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4713702","Monitor possible sources of fluid loss (e.g., chest tube, wound, and nasogastric drainage; diarrhea; vomiting; and increasing abdominal and extremity girth, hematemesis, or hematochezia)"
NA,NA,NA,NA
"C0018932","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0018932","Hematochezia"
"C1321898","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1321898","Blood in stool"
"C0749029","CCPSS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0749029","STOOL APPEARANCE BLOODY MUCOUS"
"C3494787","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3494787","Bloody stool specimen"
"C3494789","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3494789","Bloody fluid feces specimen"
NA,NA,NA,NA
"C0031154","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0031154","Peritonitis"
"C0018077","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0018077","Gonococcal peritonitis"
"C0031069","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0031069","Familial Mediterranean Fever"
"C0033822","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0033822","Pseudomyxoma Peritonei"
"C0041325","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0041325","Peritonitis, Tuberculous"
"C0152953","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0152953","Diphtheritic peritonitis"
"C0153178","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0153178","Syphilitic peritonitis"
"C0156092","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0156092","Acute appendicitis with generalized peritonitis"
"C0156178","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0156178","Pneumococcal peritonitis"
"C0235887","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0235887","Sclerosing peritonitis"
"C0238361","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0238361","Granulomatous peritonitis"
"C0267750","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0267750","Acute peritonitis"
"C0267753","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0267753","Fibrinous peritonitis"
"C0267754","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0267754","Subphrenic peritonitis"
"C0267763","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0267763","Chronic peritonitis"
"C0267768","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0267768","Biliary peritonitis"
"C0269935","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0269935","Puerperal peritonitis"
"C0270250","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0270250","Meconium peritonitis"
"C0275550","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0275550","Acute bacterial peritonitis"
"C0281940","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0281940","Pelvic peritonitis"
"C0338375","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0338375","Aseptic peritonitis"
"C0341503","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0341503","Bacterial peritonitis"
"C0341504","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0341504","Purulent peritonitis"
"C0341505","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0341505","Chemical peritonitis"
"C0341507","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0341507","Urine peritonitis"
NA,NA,NA,NA
"NONE",NA,NA,"NO RESULTS"
NA,NA,NA,NA
"NONE",NA,NA,"NO RESULTS"
NA,NA,NA,NA
"NONE",NA,NA,"NO RESULTS"
NA,NA,NA,NA
"NONE",NA,NA,"NO RESULTS"
NA,NA,NA,NA
"NONE",NA,NA,"NO RESULTS"
NA,NA,NA,NA
"C0027366","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0027366","Country of Namibia"
"C0037473","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0037473","sodium"
"C0037570","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0037570","Sodium, Dietary"
"C0281256","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0281256","Doxorubicin/Vinorelbine Regimen"
"C1272460","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1272460","Not Applicable"
"C1421537","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1421537","XK gene"
"C1546968","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1546968","No Application Type"
"C1705113","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1705113","Dosage Form Not Applicable"
"C1705512","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1705512","Route of Administration Not Applicable"
"C1879645","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1879645","Adverse Event by CTCAE Category"
"C2700321","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2700321","Nadia - zebrafish"
"C4049872","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4049872","Package Type Not Applicable"
"C4552882","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4552882","XK wt Allele"
"C0337443","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0337443","Sodium measurement"
"C0597484","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0597484","sodium cation"
"C2194226","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2194226","sodium hyaluronate + sodium chondroitin sulfate + sodium hyaluronate"
"C0001479","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0001479","Na(+)-K(+)-Exchanging ATPase"
"C0002421","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0002421","ambroxol"
"C0015663","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0015663","Fasting"
"C0020488","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0020488","Hypernatremia"
"C0020625","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0020625","Hyponatremia"
"C0027265","MSH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0027265","NA-274"
"C0028351","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0028351","norepinephrine"
"C0037492","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0037492","Sodium Channel"
"C0037494","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0037494","sodium chloride"
NA,NA,NA,NA
"C0038638","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0038638","Suction drainage"
"C0179788","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0179788","Suction catheter"
"C0184179","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0184179","Suction tubing"
"C0189351","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0189351","Nasotracheal aspiration (procedure)"
"C0204794","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0204794","Suction of newborn"
"C0204808","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0204808","Suction of patient"
"C0278384","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0278384","Oropharyngeal suctioning"
"C0278385","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0278385","Tracheobronchial suctioning"
"C0459504","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0459504","Airway suction technique"
"C0548067","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0548067","Nasopharyngeal suction"
"C1283231","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1283231","Suction equipment"
"C1535528","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1535528","Tracheal aspiration"
"C1827555","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1827555","Subglottic space suctioning"
"C2066420","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2066420","nasotracheobronchial suctioning"
"C2095514","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2095514","discussed suctioning"
"C2958354","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2958354","respiratory suctioning"
"C4521241","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4521241","Suctioning frequency"
"C4521242","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4521242","Suctioning frequency:NRat:Pt:^Patient:Qn"
"C5214475","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5214475","Suctioning - Scheduled"
"C5214476","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5214476","Suctioning - As Needed"
"C0455258","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0455258","Endotracheal tube suction"
"C0493459","SPN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0493459","KIT, TRACHEOSTOMY AND NASAL SUCTIONING"
"C0512118","NIC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0512118","Institute endotracheal suctioning, as appropriate"
"C1716911","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C1716911","Suctioning:Find:Pt:^Patient:Ord:MDS"
"C2051562","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2051562","patient monitoring: fluid balance suctioning"
NA,NA,NA,NA
"C0863484","MTHICD9","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0863484","Insertion of chest tube for drainage"
"C5141470","LNC","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C5141470","Guidance for drainage+placement of chest tube"
"C4737340","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4737340","percutaneous chest drain in place with drainage"
"C0548039","PCDS","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0548039","Note amount and character of chest tube drainage."
"C0742344","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C0742344","chest tube placement"
"C2045895","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2045895","incision of left anterior chest with tube drainage"
"C2045949","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2045949","wound of left anterior chest with tube drainage"
"C2046028","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2046028","incision of right anterior chest with tube drainage"
"C2046080","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2046080","wound of right anterior chest with tube drainage"
"C2073004","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2073004","incision of left lateral chest with tube drainage"
"C2073059","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2073059","wound of left lateral chest with tube drainage"
"C2073164","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2073164","incision of right lateral chest with tube drainage"
"C2073210","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2073210","wound of right lateral chest with tube drainage"
"C2959543","SNOMEDCT_US","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C2959543","Drainage of pleural cavity via chest tube"
"C3649791","MEDCIN","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C3649791","chest visual inspection percutaneous drainage tube"
"C4532084","MTH","https://uts-ws.nlm.nih.gov/rest/content/2020AB/CUI/C4532084","Guidance for drainage+placement of chest tube:Find:Pt:Chest>Pleural space:Doc:{Imaging modality}"
